timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772396524862,1597,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-7,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1597,0,0
1772396524866,1600,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-43,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1600,0,0
1772396524963,1506,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-26,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1506,0,0
1772396524866,1695,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-25,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1695,0,0
1772396525065,1496,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-20,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1496,0,0
1772396524976,1585,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-18,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1585,0,0
1772396524967,1594,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-21,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1594,0,0
1772396524976,1588,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-49,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1588,0,0
1772396525163,1406,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-27,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1406,0,0
1772396525363,1296,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-10,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1296,0,0
1772396525163,1502,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-39,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1502,0,0
1772396525175,1584,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-29,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1584,0,0
1772396525272,1487,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-8,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1487,0,0
1772396525363,1400,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-3,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1400,0,0
1772396525365,1404,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-1,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1404,0,0
1772396525365,1494,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-47,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1494,0,0
1772396525367,1499,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-11,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1499,0,0
1772396525462,1406,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-14,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1406,0,0
1772396525496,1375,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-23,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1375,0,0
1772396525558,1403,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-2,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1403,0,0
1772396525496,1466,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-50,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1466,0,0
1772396525662,1303,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-17,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1303,0,0
1772396525562,1406,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-15,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1406,0,0
1772396525662,1398,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-32,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1398,0,0
1772396525662,1408,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-38,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1408,0,0
1772396525663,1498,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-4,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1498,0,0
1772396525760,1401,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-13,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1401,0,0
1772396525668,1496,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-22,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1496,0,0
1772396525760,1407,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-5,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1407,0,0
1772396525766,1401,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-33,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1401,0,0
1772396525862,1401,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-41,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1401,0,0
1772396525860,1405,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-44,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1405,0,0
1772396525869,1396,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-45,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1396,0,0
1772396525961,1400,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-24,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1400,0,0
1772396525962,1404,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-40,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1404,0,0
1772396525962,1410,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-34,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1410,0,0
1772396525964,1508,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-28,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1508,0,0
1772396525971,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-35,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396526067,1405,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-9,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1405,0,0
1772396526164,1308,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-19,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1308,0,0
1772396526065,1494,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-31,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1494,0,0
1772396526067,1499,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-48,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1499,0,0
1772396526168,1494,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-16,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1494,0,0
1772396526168,1494,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-37,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1494,0,0
1772396526171,1495,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-12,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1495,0,0
1772396526263,1406,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-6,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1406,0,0
1772396526362,1403,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-42,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1403,0,0
1772396526164,1603,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-30,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1603,0,0
1772396526458,1309,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-36,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1309,0,0
1772396526459,1312,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-7,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1312,0,0
1772396526469,1394,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-26,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1394,0,0
1772396526364,1499,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-46,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1499,0,0
1772396526466,1399,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-43,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1399,0,0
1772396526561,1307,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-25,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1307,0,0
1772396526561,1406,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-18,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1406,0,0
1772396526561,1406,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-21,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1406,0,0
1772396526561,1408,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-20,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1408,0,0
1772396526665,1399,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-39,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1399,0,0
1772396526659,1413,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-10,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1413,0,0
1772396526569,1503,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-27,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1503,0,0
1772396526564,1508,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-49,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1508,0,79
1772396526759,1404,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-8,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1404,0,0
1772396526759,1404,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-29,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1404,0,0
1772396526769,1430,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-1,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1430,0,0
1772396526763,1436,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-3,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1436,0,0
1772396526859,1409,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-47,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1409,0,0
1772396526866,1499,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-11,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1499,0,0
1772396526871,1494,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-23,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1494,0,0
1772396526961,1405,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-2,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1405,0,0
1772396526868,1498,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-14,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1498,0,0
1772396526966,1404,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-17,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1404,0,0
1772396526962,1502,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-50,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1502,0,78
1772396526968,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-15,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396527070,1488,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-38,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1488,0,0
1772396527060,1505,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-32,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1505,0,0
1772396527161,1409,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-13,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1409,0,0
1772396527161,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-4,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396527164,1500,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-22,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1500,0,0
1772396527167,1592,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-33,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1592,0,0
1772396527167,1594,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-5,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1594,0,0
1772396527265,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-45,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396527264,1509,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-41,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1509,0,0
1772396527265,1596,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-44,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1596,0,0
1772396527361,1503,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-24,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1503,0,0
1772396527372,1587,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-34,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1587,0,0
1772396527366,1593,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-40,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1593,0,0
1772396527472,1489,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-28,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1489,0,0
1772396527472,1500,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-35,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1500,0,0
1772396527558,1523,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-31,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1523,0,0
1772396527472,1610,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-9,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1610,0,0
1772396527472,1610,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-19,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1610,0,0
1772396527661,1420,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-16,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1420,0,0
1772396527566,1515,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-48,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1515,0,0
1772396527661,1499,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-37,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1499,0,0
1772396527665,1504,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-12,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1504,0,0
1772396527764,1405,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-42,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1405,0,0
1772396527668,1589,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-6,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1589,0,0
1772396527766,1497,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-30,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1497,0,0
1772396527766,1595,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-36,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1595,0,0
1772396527864,1497,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-43,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1497,0,0
1772396527862,1500,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-46,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1500,0,0
1772396527770,1592,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-7,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1592,0,0
1772396527862,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-26,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396527867,1500,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-25,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1500,0,0
1772396527966,1402,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-18,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1402,0,0
1772396527966,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-21,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396528063,1404,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-39,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1404,0,0
1772396527969,1498,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-20,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1498,0,0
1772396528071,1490,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-10,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1490,0,0
1772396528198,1373,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-3,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1373,0,0
1772396528162,1409,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-29,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1409,0,0
1772396528071,1500,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-49,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1500,0,0
1772396528071,1686,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-27,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1686,0,0
1772396528162,1600,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-8,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1600,0,0
1772396528267,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-47,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396528364,1405,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-23,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1405,0,0
1772396528365,1496,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-14,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1496,0,0
1772396528364,1499,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-11,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1499,0,0
1772396528198,1665,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-1,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1665,0,0
1772396528463,1401,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-50,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1401,0,0
1772396528365,1504,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-2,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1504,0,0
1772396528369,1500,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-17,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1500,0,0
1772396528468,1493,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-15,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1493,0,0
1772396528557,1407,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-38,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1407,0,0
1772396528661,1409,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-4,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1409,0,0
1772396528569,1501,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-13,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1501,0,0
1772396528564,1506,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-32,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1506,0,0
1772396528663,1407,GET /catalog/hotels,200,OK,Nivel 2 - 50 Usuarios 2-22,text,true,,2363,172,50,50,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,1407,0,0
